iter	RMSE
501	0.004634887042
502	0.004614729433
503	0.004609251365
504	0.004605113056
505	0.004597144042
506	0.004581954444
507	0.004577303737
508	0.004563689076
509	0.004549147444
510	0.004535708024
511	0.004532442617
512	0.00452450494
513	0.004502989247
514	0.004496720406
515	0.004484236318
516	0.004480935473
517	0.004468237008
518	0.004463479439
519	0.004460301699
520	0.004440673245
521	0.004437172956
522	0.004426483809
523	0.004422895831
524	0.00441252392
525	0.004407450913
526	0.004402238796
527	0.004384385588
528	0.004381268582
529	0.00437190892
530	0.004362086588
531	0.004347435175
532	0.004344509905
533	0.004332152193
534	0.004321256383
535	0.004303693157
536	0.004300521709
537	0.00429368705
538	0.004286561662
539	0.004281913603
540	0.004268109147
541	0.004262693151
542	0.004253742729
543	0.004248726038
544	0.004234983625
545	0.004227582352
546	0.004217249242
547	0.00420965498
548	0.00420711269
549	0.004194706356
550	0.004186276839
551	0.004183462087
552	0.004180564865
553	0.004169802272
554	0.004167184935
555	0.004153900183
556	0.004150688535
557	0.004146537226
558	0.004134958371
559	0.004132054208
560	0.00412247071
561	0.004110330977
562	0.004095055042
563	0.00409115354
564	0.004076333864
565	0.004073769158
566	0.00406570079
567	0.004062955635
568	0.004060019382
569	0.004042160126
570	0.004038135439
571	0.004029504806
572	0.004015255936
573	0.004002687211
574	0.004000270047
575	0.003988490011
576	0.003984399337
577	0.003981594771
578	0.003968484723
579	0.003966187286
580	0.003953875635
581	0.003951305025
582	0.003947711919
583	0.003935380073
584	0.003932845465
585	0.003925961402
586	0.003918627461
587	0.003908765845
588	0.003903697805
589	0.003886798191
590	0.003881486025
591	0.003879022239
592	0.0038690382
593	0.003860812278
594	0.003855868098
595	0.003849133941
596	0.00383635501
597	0.003823294067
598	0.003820990158
599	0.003818506965
600	0.003815300886
601	0.003811500189
602	0.003809405162
603	0.003799989264
604	0.003797024502
605	0.003792467699
606	0.003788546187
607	0.003776427509
608	0.003762674178
609	0.003755440849
610	0.003736922865
611	0.003727474793
612	0.003725022226
613	0.003713817726
614	0.003711475501
615	0.003706658603
616	0.003696814137
617	0.003694369531
618	0.003682776784
619	0.003679805902
620	0.00366459019
621	0.003652076869
622	0.003649943814
623	0.003639973626
624	0.003636562109
625	0.00363454565
626	0.003628508725
627	0.003615781855
628	0.003607200714
629	0.003605809328
630	0.003601639811
631	0.00359644025
632	0.003587964407
633	0.003578768563
634	0.003571021639
635	0.003558444158
636	0.003556861094
637	0.00354318827
638	0.003540131557
639	0.003530579402
640	0.003528518106
641	0.003518826185
642	0.003509991469
643	0.003498445725
644	0.003487463956
645	0.003482242895
646	0.003471071612
647	0.003465300274
648	0.003451812494
649	0.003441954107
650	0.003438845796
651	0.003425789284
652	0.003415953545
653	0.003414105874
654	0.003412017687
655	0.003409915625
656	0.00340353122
657	0.003394926766
658	0.00338627738
659	0.003381694599
660	0.003379744178
661	0.003371422332
662	0.003362909258
663	0.003353659198
664	0.003349430005
665	0.003339173204
666	0.003337477165
667	0.003335031895
668	0.003330652631
669	0.003327067573
670	0.003322687259
671	0.003315001345
672	0.003305075785
673	0.003302398364
674	0.003295441377
675	0.00328826268
676	0.003286653728
677	0.003280582932
678	0.003272474245
679	0.003267128306
680	0.003262110768
681	0.003252552124
682	0.003243015906
683	0.003241457579
684	0.003239862757
685	0.003234700653
686	0.003227358045
687	0.00322572568
688	0.00321620358
689	0.003202967107
690	0.003195458394
691	0.003187623154
692	0.003185672664
693	0.0031800197
694	0.003172008467
695	0.003163361861
696	0.003156097292
697	0.003152223174
698	0.003150759632
699	0.003145450049
700	0.003134568734
701	0.003132631869
702	0.003127263612
703	0.003124547588
704	0.003113837172
705	0.003100168939
706	0.003096360597
707	0.00309243995
708	0.00308080834
709	0.003071579135
710	0.003064700014
711	0.003059799721
712	0.003051576604
713	0.003047601886
714	0.003042914703
715	0.003031964229
716	0.003025884276
717	0.003021318607
718	0.003014752103
719	0.003003938977
720	0.002997906027
721	0.002991664116
722	0.002985771147
723	0.002980772539
724	0.00297298371
725	0.002971367729
726	0.002969446643
727	0.002956961507
728	0.002953627211
729	0.002944235986
730	0.002942102981
731	0.002937821109
732	0.00293407219
733	0.002928380322
734	0.002923345057
735	0.002920566008
736	0.002919240548
737	0.002914207856
738	0.002911589287
739	0.002904146683
740	0.002895003812
741	0.002886768551
742	0.002881410194
743	0.002875516557
744	0.002873197548
745	0.002865761578
746	0.00286126556
747	0.002853118164
748	0.002844986247
749	0.002838790653
750	0.002835394919
751	0.002826526024
752	0.002818140461
753	0.002811621881
754	0.002809170742
755	0.00280462762
756	0.002803363352
757	0.002797087646
758	0.00279434735
759	0.002791635713
760	0.002787071406
761	0.002782634558
762	0.002780457904
763	0.002774642379
764	0.002772173013
765	0.002765252111
766	0.002758575224
767	0.002751698513
768	0.002746993068
769	0.002742335312
770	0.002736779652
771	0.002732518534
772	0.002728222838
773	0.00272692222
774	0.002724313043
775	0.002721520173
776	0.002717183444
777	0.002710843866
778	0.002702758062
779	0.002698914331
780	0.002697738966
781	0.002691224679
782	0.002687255326
783	0.002682909471
784	0.002679292432
785	0.002671475928
786	0.00266788624
787	0.00266421813
788	0.002655850845
789	0.002650896899
790	0.002644623532
791	0.002643153972
792	0.00263719747
793	0.002635740572
794	0.002626951661
795	0.002625400373
796	0.002624290376
797	0.002619129059
798	0.002611310412
799	0.002606270439
800	0.002604756328
801	0.002597306137
802	0.002590370414
803	0.002585684042
804	0.002579189058
805	0.002573001411
806	0.002568976765
807	0.002562048064
808	0.002559065111
809	0.00255421808
810	0.002549369543
811	0.002542448761
812	0.00253942624
813	0.002536021234
814	0.002526682394
815	0.002525514071
816	0.002518972427
817	0.002512027475
818	0.002509117244
819	0.002502134347
820	0.002499727725
821	0.002497404489
822	0.002491375111
823	0.002483585952
824	0.002479847784
825	0.002475505261
826	0.002472269484
827	0.002467988519
828	0.002465180196
829	0.002456962811
830	0.002450474716
831	0.002443354012
832	0.002435459245
833	0.002428281127
834	0.002424076783
835	0.00242284908
836	0.002417883199
837	0.002415699164
838	0.002414373639
839	0.002408703255
840	0.002405808649
841	0.002402398317
842	0.002397859526
843	0.002394947815
844	0.002392185606
845	0.00238814718
846	0.002380565646
847	0.002377749866
848	0.002374651428
849	0.002367395265
850	0.002366090094
851	0.002362425603
852	0.002358865279
853	0.002354268651
854	0.002351167005
855	0.002344157168
856	0.002339900475
857	0.002338058194
858	0.002333608875
859	0.002330274597
860	0.002329005206
861	0.002325074011
862	0.002323319399
863	0.002318465088
864	0.002317119903
865	0.002315505967
866	0.002313925468
867	0.002311462021
868	0.002303739102
869	0.002298494633
870	0.002289932416
871	0.002287413849
872	0.002284484819
873	0.002283048793
874	0.002281979549
875	0.002276636384
876	0.002272535825
877	0.00226962158
878	0.002263417747
879	0.002260890023
880	0.002256564169
881	0.002255429233
882	0.00225105433
883	0.002249976513
884	0.002245432366
885	0.002239044401
886	0.002232058535
887	0.00223086876
888	0.002228672252
889	0.002222833907
890	0.002217785921
891	0.002211422792
892	0.002207365993
893	0.002204798262
894	0.002198627719
895	0.002195841968
896	0.00218975048
897	0.002185002458
898	0.002178709382
899	0.002173510399
900	0.002171162989
901	0.002167046506
902	0.00216090317
903	0.002158109204
904	0.002153715133
905	0.002145700062
906	0.002141972698
907	0.002138823005
908	0.002136750988
909	0.002134214402
910	0.002133523397
911	0.002130480094
912	0.002125550287
913	0.0021243486
914	0.002123233595
915	0.00211988841
916	0.002117432757
917	0.002112162876
918	0.002111330826
919	0.002109409921
920	0.002107721117
921	0.002104904002
922	0.002100999285
923	0.002096843055
924	0.002094404749
925	0.002090370739
926	0.002088284134
927	0.002082310846
928	0.002081595094
929	0.002079014632
930	0.002077979285
931	0.002072875204
932	0.002070571936
933	0.00206632735
934	0.002062071465
935	0.002061088605
936	0.002058840411
937	0.002056585165
938	0.002053226665
939	0.002051145962
940	0.002048470451
941	0.002045450142
942	0.002041413662
943	0.002038106457
944	0.002036612219
945	0.002033743977
946	0.002029616544
947	0.002025209931
948	0.002019981213
949	0.002017129479
950	0.002010837631
951	0.002008549359
952	0.002002854724
953	0.001998412417
954	0.001993088415
955	0.001991168603
956	0.001989579604
957	0.001982791081
958	0.001981440213
959	0.001976919348
960	0.001974473399
961	0.001971786294
962	0.001968657341
963	0.001965603009
964	0.001963206231
965	0.00195934871
966	0.001957703909
967	0.001956745039
968	0.001953759087
969	0.001951551956
970	0.001946561191
971	0.001944940078
972	0.0019394724
973	0.001937498494
974	0.001934820024
975	0.001932677137
976	0.001931374998
977	0.001927848407
978	0.001924225295
979	0.001921853961
980	0.001918866516
981	0.001916715017
982	0.001912417703
983	0.00190766621
984	0.001905214973
985	0.001904042713
986	0.001901596463
987	0.001899110038
988	0.001896201969
989	0.001891969829
990	0.001889499895
991	0.001885517258
992	0.001882304701
993	0.001878485981
994	0.001876770197
995	0.001874405826
996	0.001872265622
997	0.001871097132
998	0.001867024018
999	0.001862624517
	0.0002522003893
966	0.0002511394523
967	0.0002508094164
968	0.0002502122785
969	0.000249871685
970	0.0002490523687
971	0.0002485590314
972	0.0002480811813
973	0.0002472796997
974	0.0002465159128
975	0.0002455771858
976	0.0002451109646
977	0.0002442992189
978	0.0002436762162
979	0.0002429249411
980	0.0002417487231
981	0.000240895942
982	0.0002401793711
983	0.0002394096273
984	0.000238274512
985	0.0002373633527
986	0.0002366937294
987	0.0002361588604
988	0.0002346214015
989	0.000233896103
990	0.0002326550537
991	0.0002321339403
992	0.0002317650225
993	0.0002309709952
994	0.00022998665
995	0.0002294112829
996	0.0002289921549
997	0.0002284553829
998	0.0002279711963
999	0.0002275918766
05
982	6.631655796e-05
983	6.62312927e-05
984	6.604005158e-05
985	6.594968414e-05
986	6.575075157e-05
987	6.541683546e-05
988	6.530247207e-05
989	6.517043165e-05
990	6.510835565e-05
991	6.496667086e-05
992	6.487615279e-05
993	6.468545184e-05
994	6.440147043e-05
995	6.422574791e-05
996	6.388888034e-05
997	6.369602253e-05
998	6.362364565e-05
999	6.357076649e-05
05
998	8.326252515e-05
999	8.293845025e-05
9	4.809145256e-05
